,Patient,Gene1,Gene2,Edge,Curvature,Response
0,A549_LUNG,FLNA,ITGB1,FLNA;ITGB1,0.7063955176738986,0
4773,NCIH1944_LUNG,SGCD,SGCE,SGCD;SGCE,0.0,0
4774,NCIH1944_LUNG,SGCD,DAG1,SGCD;DAG1,0.0,0
4775,NCIH1944_LUNG,SGCD,DMD,SGCD;DMD,0.0,0
4776,NCIH1944_LUNG,SGCD,SGCB,SGCD;SGCB,0.0,0
4777,NCIH1944_LUNG,SSPN,SGCG,SSPN;SGCG,0.0,0
4778,NCIH1944_LUNG,SSPN,DMD,SSPN;DMD,0.0,0
4779,NCIH1944_LUNG,SSPN,DAG1,SSPN;DAG1,0.0,0
4780,NCIH1944_LUNG,SSPN,SGCE,SSPN;SGCE,0.0,0
4781,NCIH1944_LUNG,SSPN,SGCA,SSPN;SGCA,0.0,0
4782,NCIH1944_LUNG,DAG1,SGCG,DAG1;SGCG,0.0,0
4783,NCIH1944_LUNG,DAG1,SGCA,DAG1;SGCA,0.0,0
4784,NCIH1944_LUNG,DAG1,NRXN2,DAG1;NRXN2,0.0,0
4785,NCIH1944_LUNG,DAG1,CAV3,DAG1;CAV3,0.0,0
4786,NCIH1944_LUNG,DAG1,DMD,DAG1;DMD,0.0,0
4787,NCIH1944_LUNG,DAG1,SGCB,DAG1;SGCB,0.0,0
4788,NCIH1944_LUNG,DAG1,NRXN1,DAG1;NRXN1,0.0,0
4789,NCIH1944_LUNG,DAG1,SGCE,DAG1;SGCE,0.0,0
4790,NCIH1944_LUNG,DMD,SGCG,DMD;SGCG,0.0,0
4791,NCIH1944_LUNG,DMD,SGCA,DMD;SGCA,0.0,0
4792,NCIH1944_LUNG,DMD,CAV3,DMD;CAV3,0.0,0
4793,NCIH1944_LUNG,DMD,SGCE,DMD;SGCE,0.0,0
4794,NCIH1944_LUNG,DMD,SGCB,DMD;SGCB,0.0,0
4795,NCIH1944_LUNG,SGCA,SGCG,SGCA;SGCG,0.0,0
4796,NCIH1944_LUNG,SGCA,SGCB,SGCA;SGCB,0.0,0
4797,NCIH1944_LUNG,CAV3,SGCB,CAV3;SGCB,0.0,0
4798,NCIH1944_LUNG,SGCG,SGCB,SGCG;SGCB,0.0,0
4799,NCIH1944_LUNG,SGCB,SGCE,SGCB;SGCE,0.0,0
4800,NCIH1944_LUNG,NRXN2,NLGN4Y,NRXN2;NLGN4Y,0.0,0
4801,NCIH1944_LUNG,NRXN2,DLG4,NRXN2;DLG4,0.0,0
4802,NCIH1944_LUNG,NRXN1,NLGN4Y,NRXN1;NLGN4Y,0.0,0
4803,NCIH1944_LUNG,NRXN1,DLG4,NRXN1;DLG4,0.0,0
4804,NCIH1944_LUNG,DLG4,NLGN4Y,DLG4;NLGN4Y,0.0,0
4805,NCIH1944_LUNG,SLC1A6,SPTBN2,SLC1A6;SPTBN2,1.0,0
4806,NCIH1944_LUNG,VTN,ITGA8,VTN;ITGA8,0.0,0
4807,NCIH1944_LUNG,CRYAA,CRYAB,CRYAA;CRYAB,0.0,0
4808,NCIH1944_LUNG,ITGA8,NPNT,ITGA8;NPNT,0.0,0
4809,NCIH1944_LUNG,TET2,EBF1,TET2;EBF1,0.0,0
4810,NCIH1944_LUNG,ACVR2B,BMP3,ACVR2B;BMP3,0.0,0
4811,NCIH1944_LUNG,KRT13,KRT4,KRT13;KRT4,0.0,0
4812,NCIH1944_LUNG,HRC,TRDN,HRC;TRDN,0.0,0
4813,NCIH1944_LUNG,TRDN,CASQ2,TRDN;CASQ2,0.0,0
4814,NCIH1944_LUNG,TRDN,FKBP1B,TRDN;FKBP1B,0.0,0
4815,NCIH1944_LUNG,TRDN,RYR1,TRDN;RYR1,0.0,0
4816,NCIH1944_LUNG,TRDN,RYR2,TRDN;RYR2,0.0,0
4817,NCIH1944_LUNG,TRDN,CASQ1,TRDN;CASQ1,0.0,0
4818,NCIH1944_LUNG,TRDN,ASPH,TRDN;ASPH,0.0,0
4819,NCIH1944_LUNG,CASQ2,RYR2,CASQ2;RYR2,0.0,0
4820,NCIH1944_LUNG,CASQ2,RYR1,CASQ2;RYR1,0.0,0
4821,NCIH1944_LUNG,CASQ2,ASPH,CASQ2;ASPH,0.0,0
4822,NCIH1944_LUNG,RYR2,RYR1,RYR2;RYR1,0.0,0
4823,NCIH1944_LUNG,RYR2,ASPH,RYR2;ASPH,0.0,0
4824,NCIH1944_LUNG,RYR2,CASQ1,RYR2;CASQ1,0.0,0
4825,NCIH1944_LUNG,RYR2,FKBP1B,RYR2;FKBP1B,0.0,0
4826,NCIH1944_LUNG,RYR1,ASPH,RYR1;ASPH,0.0,0
4827,NCIH1944_LUNG,RYR1,CASQ1,RYR1;CASQ1,0.0,0
4828,NCIH1944_LUNG,RYR1,FKBP1B,RYR1;FKBP1B,0.0,0
4829,NCIH1944_LUNG,ASPH,CASQ1,ASPH;CASQ1,0.0,0
4830,NCIH1944_LUNG,ASPH,FKBP1B,ASPH;FKBP1B,0.0,0
4831,NCIH1944_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,0
4832,NCIH1944_LUNG,EBF1,PAX5,EBF1;PAX5,0.0,0
4833,NCIH1944_LUNG,EBF1,ZNF423,EBF1;ZNF423,0.0,0
4834,NCIH1944_LUNG,ANO2,CLCA4,ANO2;CLCA4,0.0,0
4835,NCIH1944_LUNG,ANO2,CLCA2,ANO2;CLCA2,0.0,0
4836,NCIH2009_LUNG,FLNA,ITGB1,FLNA;ITGB1,0.7507492485098002,0
4837,NCIH2009_LUNG,FLNA,HSPB7,FLNA;HSPB7,0.0,0
4838,NCIH2009_LUNG,CD2,CD7,CD2;CD7,0.0,0
4839,NCIH2009_LUNG,CD2,CD5,CD2;CD5,0.0,0
4840,NCIH2009_LUNG,CD5,CD7,CD5;CD7,0.0,0
4841,NCIH2009_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
4842,NCIH2009_LUNG,TGFB1,FN1,TGFB1;FN1,0.6484732292039558,0
4843,NCIH2009_LUNG,TGFB1,LRRC32,TGFB1;LRRC32,0.0,0
4844,NCIH2009_LUNG,FN1,VTN,FN1;VTN,0.0,0
4845,NCIH2009_LUNG,FN1,ITGB1,FN1;ITGB1,0.0,0
4846,NCIH2009_LUNG,FN1,ITGA8,FN1;ITGA8,0.0,0
4847,NCIH2009_LUNG,CALM3,DLG4,CALM3;DLG4,0.7636512484791954,0
4848,NCIH2009_LUNG,CALM3,RYR1,CALM3;RYR1,0.0,0
4849,NCIH2009_LUNG,CALM3,FKBP1B,CALM3;FKBP1B,0.0,0
4850,NCIH2009_LUNG,CALM3,RYR2,CALM3;RYR2,0.0,0
4851,NCIH2009_LUNG,CALM3,TRDN,CALM3;TRDN,0.0,0
4852,NCIH2009_LUNG,ITGB1,VTN,ITGB1;VTN,0.0,0
4853,NCIH2009_LUNG,ITGB1,ITGA8,ITGB1;ITGA8,0.0,0
4854,NCIH2009_LUNG,ITGB1,NPNT,ITGB1;NPNT,0.0,0
4855,NCIH2009_LUNG,FLNC,SGCD,FLNC;SGCD,0.0,0
4856,NCIH2009_LUNG,SNTA1,SGCD,SNTA1;SGCD,0.0,0
4857,NCIH2009_LUNG,SNTA1,SSPN,SNTA1;SSPN,0.0,0
4858,NCIH2009_LUNG,SNTA1,DAG1,SNTA1;DAG1,0.0,0
4859,NCIH2009_LUNG,SNTA1,DMD,SNTA1;DMD,0.0,0
4860,NCIH2009_LUNG,SNTA1,SGCA,SNTA1;SGCA,0.0,0
4861,NCIH2009_LUNG,SNTA1,CAV3,SNTA1;CAV3,0.0,0
4862,NCIH2009_LUNG,SGCD,SGCG,SGCD;SGCG,0.0,0
4863,NCIH2009_LUNG,SGCD,SSPN,SGCD;SSPN,0.0,0
4864,NCIH2009_LUNG,SGCD,SGCA,SGCD;SGCA,0.0,0
4865,NCIH2009_LUNG,SGCD,CAV3,SGCD;CAV3,0.0,0
4866,NCIH2009_LUNG,SGCD,SGCE,SGCD;SGCE,0.0,0
4867,NCIH2009_LUNG,SGCD,DAG1,SGCD;DAG1,0.0,0
4868,NCIH2009_LUNG,SGCD,DMD,SGCD;DMD,0.0,0
4869,NCIH2009_LUNG,SGCD,SGCB,SGCD;SGCB,0.0,0
4870,NCIH2009_LUNG,SSPN,SGCG,SSPN;SGCG,0.0,0
4871,NCIH2009_LUNG,SSPN,DMD,SSPN;DMD,0.0,0
4872,NCIH2009_LUNG,SSPN,DAG1,SSPN;DAG1,0.0,0
4873,NCIH2009_LUNG,SSPN,SGCE,SSPN;SGCE,0.0,0
4874,NCIH2009_LUNG,SSPN,SGCA,SSPN;SGCA,0.0,0
4875,NCIH2009_LUNG,DAG1,SGCG,DAG1;SGCG,0.0,0
4876,NCIH2009_LUNG,DAG1,SGCA,DAG1;SGCA,0.0,0
4877,NCIH2009_LUNG,DAG1,NRXN2,DAG1;NRXN2,0.0,0
4878,NCIH2009_LUNG,DAG1,CAV3,DAG1;CAV3,0.0,0
4879,NCIH2009_LUNG,DAG1,DMD,DAG1;DMD,0.0,0
4880,NCIH2009_LUNG,DAG1,SGCB,DAG1;SGCB,0.0,0
4881,NCIH2009_LUNG,DAG1,NRXN1,DAG1;NRXN1,0.0,0
4882,NCIH2009_LUNG,DAG1,SGCE,DAG1;SGCE,0.0,0
4883,NCIH2009_LUNG,DMD,SGCG,DMD;SGCG,0.0,0
4884,NCIH2009_LUNG,DMD,SGCA,DMD;SGCA,0.0,0
4885,NCIH2009_LUNG,DMD,CAV3,DMD;CAV3,0.0,0
4886,NCIH2009_LUNG,DMD,SGCE,DMD;SGCE,0.0,0
4887,NCIH2009_LUNG,DMD,SGCB,DMD;SGCB,0.0,0
4888,NCIH2009_LUNG,SGCA,SGCG,SGCA;SGCG,0.0,0
4889,NCIH2009_LUNG,SGCA,SGCB,SGCA;SGCB,0.0,0
4890,NCIH2009_LUNG,CAV3,SGCB,CAV3;SGCB,0.0,0
4891,NCIH2009_LUNG,SGCG,SGCB,SGCG;SGCB,0.0,0
4892,NCIH2009_LUNG,SGCB,SGCE,SGCB;SGCE,0.0,0
4893,NCIH2009_LUNG,NRXN2,NLGN4Y,NRXN2;NLGN4Y,0.0,0
4894,NCIH2009_LUNG,NRXN2,DLG4,NRXN2;DLG4,0.0,0
4895,NCIH2009_LUNG,NRXN1,NLGN4Y,NRXN1;NLGN4Y,0.0,0
4896,NCIH2009_LUNG,NRXN1,DLG4,NRXN1;DLG4,0.0,0
4897,NCIH2009_LUNG,DLG4,NLGN4Y,DLG4;NLGN4Y,0.0,0
4898,NCIH2009_LUNG,SLC1A6,SPTBN2,SLC1A6;SPTBN2,0.0,0
4899,NCIH2009_LUNG,VTN,ITGA8,VTN;ITGA8,0.0,0
4900,NCIH2009_LUNG,CRYAA,CRYAB,CRYAA;CRYAB,0.0,0
4901,NCIH2009_LUNG,ITGA8,NPNT,ITGA8;NPNT,0.0,0
4902,NCIH2009_LUNG,TET2,EBF1,TET2;EBF1,0.0,0
4903,NCIH2009_LUNG,ACVR2B,BMP3,ACVR2B;BMP3,0.0,0
4904,NCIH2009_LUNG,KRT13,KRT4,KRT13;KRT4,1.0,0
4905,NCIH2009_LUNG,HRC,TRDN,HRC;TRDN,0.0,0
4906,NCIH2009_LUNG,TRDN,CASQ2,TRDN;CASQ2,0.0,0
4907,NCIH2009_LUNG,TRDN,FKBP1B,TRDN;FKBP1B,0.0,0
4908,NCIH2009_LUNG,TRDN,RYR1,TRDN;RYR1,0.0,0
4909,NCIH2009_LUNG,TRDN,RYR2,TRDN;RYR2,0.0,0
4910,NCIH2009_LUNG,TRDN,CASQ1,TRDN;CASQ1,0.0,0
4911,NCIH2009_LUNG,TRDN,ASPH,TRDN;ASPH,0.0,0
4912,NCIH2009_LUNG,CASQ2,RYR2,CASQ2;RYR2,0.0,0
4913,NCIH2009_LUNG,CASQ2,RYR1,CASQ2;RYR1,0.0,0
4914,NCIH2009_LUNG,CASQ2,ASPH,CASQ2;ASPH,0.0,0
4915,NCIH2009_LUNG,RYR2,RYR1,RYR2;RYR1,0.0,0
4916,NCIH2009_LUNG,RYR2,ASPH,RYR2;ASPH,0.0,0
4917,NCIH2009_LUNG,RYR2,CASQ1,RYR2;CASQ1,0.0,0
4918,NCIH2009_LUNG,RYR2,FKBP1B,RYR2;FKBP1B,0.0,0
4919,NCIH2009_LUNG,RYR1,ASPH,RYR1;ASPH,0.0,0
4920,NCIH2009_LUNG,RYR1,CASQ1,RYR1;CASQ1,0.0,0
4921,NCIH2009_LUNG,RYR1,FKBP1B,RYR1;FKBP1B,0.0,0
4922,NCIH2009_LUNG,ASPH,CASQ1,ASPH;CASQ1,0.0,0
4923,NCIH2009_LUNG,ASPH,FKBP1B,ASPH;FKBP1B,0.0,0
4924,NCIH2009_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,0
4925,NCIH2009_LUNG,EBF1,PAX5,EBF1;PAX5,0.0,0
4926,NCIH2009_LUNG,EBF1,ZNF423,EBF1;ZNF423,0.0,0
4927,NCIH2009_LUNG,ANO2,CLCA4,ANO2;CLCA4,0.0,0
4928,NCIH2009_LUNG,ANO2,CLCA2,ANO2;CLCA2,0.0,0
4929,NCIH2023_LUNG,FLNA,ITGB1,FLNA;ITGB1,0.6746863199985951,0
4930,NCIH2023_LUNG,FLNA,HSPB7,FLNA;HSPB7,0.0,0
4931,NCIH2023_LUNG,CD2,CD7,CD2;CD7,0.0,0
4932,NCIH2023_LUNG,CD2,CD5,CD2;CD5,0.0,0
4933,NCIH2023_LUNG,CD5,CD7,CD5;CD7,0.0,0
4934,NCIH2023_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
4935,NCIH2023_LUNG,TGFB1,FN1,TGFB1;FN1,0.5600224583354585,0
4936,NCIH2023_LUNG,TGFB1,LRRC32,TGFB1;LRRC32,-5.376870920818421,0
4937,NCIH2023_LUNG,FN1,VTN,FN1;VTN,0.0,0
4938,NCIH2023_LUNG,FN1,ITGB1,FN1;ITGB1,-12.458839392197184,0
4939,NCIH2023_LUNG,FN1,ITGA8,FN1;ITGA8,0.0,0
4940,NCIH2023_LUNG,CALM3,DLG4,CALM3;DLG4,0.6525862544197214,0
4941,NCIH2023_LUNG,CALM3,RYR1,CALM3;RYR1,0.0,0
4942,NCIH2023_LUNG,CALM3,FKBP1B,CALM3;FKBP1B,0.0,0
4943,NCIH2023_LUNG,CALM3,RYR2,CALM3;RYR2,0.0,0
4944,NCIH2023_LUNG,CALM3,TRDN,CALM3;TRDN,0.0,0
4945,NCIH2023_LUNG,ITGB1,VTN,ITGB1;VTN,-11.582606786140534,0
4946,NCIH2023_LUNG,ITGB1,ITGA8,ITGB1;ITGA8,0.0,0
4947,NCIH2023_LUNG,ITGB1,NPNT,ITGB1;NPNT,-12.271945260891993,0
4948,NCIH2023_LUNG,FLNC,SGCD,FLNC;SGCD,0.34934446586310886,0
4949,NCIH2023_LUNG,SNTA1,SGCD,SNTA1;SGCD,0.0,0
4950,NCIH2023_LUNG,SNTA1,SSPN,SNTA1;SSPN,0.0,0
4951,NCIH2023_LUNG,SNTA1,DAG1,SNTA1;DAG1,0.0,0
4952,NCIH2023_LUNG,SNTA1,DMD,SNTA1;DMD,0.0,0
4953,NCIH2023_LUNG,SNTA1,SGCA,SNTA1;SGCA,0.0,0
4954,NCIH2023_LUNG,SNTA1,CAV3,SNTA1;CAV3,0.0,0
4955,NCIH2023_LUNG,SGCD,SGCG,SGCD;SGCG,0.0,0
4956,NCIH2023_LUNG,SGCD,SSPN,SGCD;SSPN,0.0,0
4957,NCIH2023_LUNG,SGCD,SGCA,SGCD;SGCA,0.0,0
4958,NCIH2023_LUNG,SGCD,CAV3,SGCD;CAV3,0.0,0
4959,NCIH2023_LUNG,SGCD,SGCE,SGCD;SGCE,0.5086133407042663,0
4960,NCIH2023_LUNG,SGCD,DAG1,SGCD;DAG1,0.0,0
4961,NCIH2023_LUNG,SGCD,DMD,SGCD;DMD,0.0,0
4962,NCIH2023_LUNG,SGCD,SGCB,SGCD;SGCB,0.0,0
4963,NCIH2023_LUNG,SSPN,SGCG,SSPN;SGCG,0.0,0
4964,NCIH2023_LUNG,SSPN,DMD,SSPN;DMD,0.0,0
4965,NCIH2023_LUNG,SSPN,DAG1,SSPN;DAG1,0.0,0
4966,NCIH2023_LUNG,SSPN,SGCE,SSPN;SGCE,0.6168969654261387,0
4967,NCIH2023_LUNG,SSPN,SGCA,SSPN;SGCA,0.0,0
4968,NCIH2023_LUNG,DAG1,SGCG,DAG1;SGCG,0.0,0
4969,NCIH2023_LUNG,DAG1,SGCA,DAG1;SGCA,0.0,0
4970,NCIH2023_LUNG,DAG1,NRXN2,DAG1;NRXN2,0.0,0
4971,NCIH2023_LUNG,DAG1,CAV3,DAG1;CAV3,0.0,0
4972,NCIH2023_LUNG,DAG1,DMD,DAG1;DMD,0.0,0
4973,NCIH2023_LUNG,DAG1,SGCB,DAG1;SGCB,0.0,0
4974,NCIH2023_LUNG,DAG1,NRXN1,DAG1;NRXN1,0.0,0
4975,NCIH2023_LUNG,DAG1,SGCE,DAG1;SGCE,0.6636945544486805,0
4976,NCIH2023_LUNG,DMD,SGCG,DMD;SGCG,0.0,0
4977,NCIH2023_LUNG,DMD,SGCA,DMD;SGCA,0.0,0
4978,NCIH2023_LUNG,DMD,CAV3,DMD;CAV3,0.0,0
4979,NCIH2023_LUNG,DMD,SGCE,DMD;SGCE,0.6142162508741977,0
4980,NCIH2023_LUNG,DMD,SGCB,DMD;SGCB,0.0,0
4981,NCIH2023_LUNG,SGCA,SGCG,SGCA;SGCG,0.0,0
4982,NCIH2023_LUNG,SGCA,SGCB,SGCA;SGCB,0.0,0
4983,NCIH2023_LUNG,CAV3,SGCB,CAV3;SGCB,0.0,0
4984,NCIH2023_LUNG,SGCG,SGCB,SGCG;SGCB,0.0,0
4985,NCIH2023_LUNG,SGCB,SGCE,SGCB;SGCE,0.6866662715018579,0
4986,NCIH2023_LUNG,NRXN2,NLGN4Y,NRXN2;NLGN4Y,0.0,0
4987,NCIH2023_LUNG,NRXN2,DLG4,NRXN2;DLG4,0.0,0
4988,NCIH2023_LUNG,NRXN1,NLGN4Y,NRXN1;NLGN4Y,0.0,0
4989,NCIH2023_LUNG,NRXN1,DLG4,NRXN1;DLG4,0.0,0
4990,NCIH2023_LUNG,DLG4,NLGN4Y,DLG4;NLGN4Y,0.0,0
4991,NCIH2023_LUNG,SLC1A6,SPTBN2,SLC1A6;SPTBN2,0.0,0
4992,NCIH2023_LUNG,VTN,ITGA8,VTN;ITGA8,0.0,0
4993,NCIH2023_LUNG,CRYAA,CRYAB,CRYAA;CRYAB,0.0,0
4994,NCIH2023_LUNG,ITGA8,NPNT,ITGA8;NPNT,0.0,0
4995,NCIH2023_LUNG,TET2,EBF1,TET2;EBF1,0.9879501031153615,0
4996,NCIH2023_LUNG,ACVR2B,BMP3,ACVR2B;BMP3,0.0,0
4997,NCIH2023_LUNG,KRT13,KRT4,KRT13;KRT4,1.0,0
4998,NCIH2023_LUNG,HRC,TRDN,HRC;TRDN,0.0,0
4999,NCIH2023_LUNG,TRDN,CASQ2,TRDN;CASQ2,0.0,0
5000,NCIH2023_LUNG,TRDN,FKBP1B,TRDN;FKBP1B,0.0,0
5001,NCIH2023_LUNG,TRDN,RYR1,TRDN;RYR1,0.0,0
5002,NCIH2023_LUNG,TRDN,RYR2,TRDN;RYR2,0.0,0
5003,NCIH2023_LUNG,TRDN,CASQ1,TRDN;CASQ1,0.0,0
5004,NCIH2023_LUNG,TRDN,ASPH,TRDN;ASPH,0.0,0
5005,NCIH2023_LUNG,CASQ2,RYR2,CASQ2;RYR2,0.0,0
5006,NCIH2023_LUNG,CASQ2,RYR1,CASQ2;RYR1,0.0,0
5007,NCIH2023_LUNG,CASQ2,ASPH,CASQ2;ASPH,0.0,0
5008,NCIH2023_LUNG,RYR2,RYR1,RYR2;RYR1,0.0,0
5009,NCIH2023_LUNG,RYR2,ASPH,RYR2;ASPH,0.0,0
5010,NCIH2023_LUNG,RYR2,CASQ1,RYR2;CASQ1,0.0,0
5011,NCIH2023_LUNG,RYR2,FKBP1B,RYR2;FKBP1B,0.0,0
5012,NCIH2023_LUNG,RYR1,ASPH,RYR1;ASPH,0.0,0
5013,NCIH2023_LUNG,RYR1,CASQ1,RYR1;CASQ1,0.0,0
5014,NCIH2023_LUNG,RYR1,FKBP1B,RYR1;FKBP1B,0.0,0
5015,NCIH2023_LUNG,ASPH,CASQ1,ASPH;CASQ1,0.0,0
5016,NCIH2023_LUNG,ASPH,FKBP1B,ASPH;FKBP1B,0.0,0
5017,NCIH2023_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,0
5018,NCIH2023_LUNG,EBF1,PAX5,EBF1;PAX5,0.0,0
5019,NCIH2023_LUNG,EBF1,ZNF423,EBF1;ZNF423,0.0,0
5020,NCIH2023_LUNG,ANO2,CLCA4,ANO2;CLCA4,0.0,0
5021,NCIH2023_LUNG,ANO2,CLCA2,ANO2;CLCA2,0.0,0
5022,NCIH2030_LUNG,FLNA,ITGB1,FLNA;ITGB1,0.793824388891473,0
5023,NCIH2030_LUNG,FLNA,HSPB7,FLNA;HSPB7,0.0,0
5024,NCIH2030_LUNG,CD2,CD7,CD2;CD7,0.0,0
5025,NCIH2030_LUNG,CD2,CD5,CD2;CD5,0.0,0
5026,NCIH2030_LUNG,CD5,CD7,CD5;CD7,0.0,0
5027,NCIH2030_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
5028,NCIH2030_LUNG,TGFB1,FN1,TGFB1;FN1,0.5979689184972683,0
5029,NCIH2030_LUNG,TGFB1,LRRC32,TGFB1;LRRC32,-2.510864393144113,0
5030,NCIH2030_LUNG,FN1,VTN,FN1;VTN,0.0,0
5031,NCIH2030_LUNG,FN1,ITGB1,FN1;ITGB1,0.0,0
5032,NCIH2030_LUNG,FN1,ITGA8,FN1;ITGA8,0.0,0
5033,NCIH2030_LUNG,CALM3,DLG4,CALM3;DLG4,0.7668138648781649,0
5034,NCIH2030_LUNG,CALM3,RYR1,CALM3;RYR1,0.0,0
5035,NCIH2030_LUNG,CALM3,FKBP1B,CALM3;FKBP1B,0.0,0
5036,NCIH2030_LUNG,CALM3,RYR2,CALM3;RYR2,0.0,0
5037,NCIH2030_LUNG,CALM3,TRDN,CALM3;TRDN,0.0,0
5038,NCIH2030_LUNG,ITGB1,VTN,ITGB1;VTN,0.0,0
5039,NCIH2030_LUNG,ITGB1,ITGA8,ITGB1;ITGA8,0.0,0
5040,NCIH2030_LUNG,ITGB1,NPNT,ITGB1;NPNT,0.0,0
5041,NCIH2030_LUNG,FLNC,SGCD,FLNC;SGCD,0.0,0
5042,NCIH2030_LUNG,SNTA1,SGCD,SNTA1;SGCD,0.0,0
5043,NCIH2030_LUNG,SNTA1,SSPN,SNTA1;SSPN,0.0,0
5044,NCIH2030_LUNG,SNTA1,DAG1,SNTA1;DAG1,0.0,0
5045,NCIH2030_LUNG,SNTA1,DMD,SNTA1;DMD,0.0,0
5046,NCIH2030_LUNG,SNTA1,SGCA,SNTA1;SGCA,0.0,0
5047,NCIH2030_LUNG,SNTA1,CAV3,SNTA1;CAV3,0.0,0
5048,NCIH2030_LUNG,SGCD,SGCG,SGCD;SGCG,0.0,0
5049,NCIH2030_LUNG,SGCD,SSPN,SGCD;SSPN,0.0,0
5050,NCIH2030_LUNG,SGCD,SGCA,SGCD;SGCA,0.0,0
5051,NCIH2030_LUNG,SGCD,CAV3,SGCD;CAV3,0.0,0
5052,NCIH2030_LUNG,SGCD,SGCE,SGCD;SGCE,0.0,0
5053,NCIH2030_LUNG,SGCD,DAG1,SGCD;DAG1,0.0,0
5054,NCIH2030_LUNG,SGCD,DMD,SGCD;DMD,0.0,0
5055,NCIH2030_LUNG,SGCD,SGCB,SGCD;SGCB,0.0,0
5056,NCIH2030_LUNG,SSPN,SGCG,SSPN;SGCG,0.0,0
5057,NCIH2030_LUNG,SSPN,DMD,SSPN;DMD,0.0,0
5058,NCIH2030_LUNG,SSPN,DAG1,SSPN;DAG1,0.0,0
5059,NCIH2030_LUNG,SSPN,SGCE,SSPN;SGCE,0.0,0
5060,NCIH2030_LUNG,SSPN,SGCA,SSPN;SGCA,0.0,0
5061,NCIH2030_LUNG,DAG1,SGCG,DAG1;SGCG,0.0,0
5062,NCIH2030_LUNG,DAG1,SGCA,DAG1;SGCA,0.0,0
5063,NCIH2030_LUNG,DAG1,NRXN2,DAG1;NRXN2,0.0,0
5064,NCIH2030_LUNG,DAG1,CAV3,DAG1;CAV3,0.0,0
5065,NCIH2030_LUNG,DAG1,DMD,DAG1;DMD,0.0,0
5066,NCIH2030_LUNG,DAG1,SGCB,DAG1;SGCB,0.0,0
5067,NCIH2030_LUNG,DAG1,NRXN1,DAG1;NRXN1,0.0,0
5068,NCIH2030_LUNG,DAG1,SGCE,DAG1;SGCE,0.0,0
5069,NCIH2030_LUNG,DMD,SGCG,DMD;SGCG,0.0,0
5070,NCIH2030_LUNG,DMD,SGCA,DMD;SGCA,0.0,0
5071,NCIH2030_LUNG,DMD,CAV3,DMD;CAV3,0.0,0
5072,NCIH2030_LUNG,DMD,SGCE,DMD;SGCE,0.0,0
5073,NCIH2030_LUNG,DMD,SGCB,DMD;SGCB,0.0,0
5074,NCIH2030_LUNG,SGCA,SGCG,SGCA;SGCG,0.0,0
5075,NCIH2030_LUNG,SGCA,SGCB,SGCA;SGCB,0.0,0
5076,NCIH2030_LUNG,CAV3,SGCB,CAV3;SGCB,0.0,0
5077,NCIH2030_LUNG,SGCG,SGCB,SGCG;SGCB,0.0,0
5078,NCIH2030_LUNG,SGCB,SGCE,SGCB;SGCE,0.0,0
5079,NCIH2030_LUNG,NRXN2,NLGN4Y,NRXN2;NLGN4Y,0.0,0
5080,NCIH2030_LUNG,NRXN2,DLG4,NRXN2;DLG4,0.0,0
5081,NCIH2030_LUNG,NRXN1,NLGN4Y,NRXN1;NLGN4Y,0.0,0
5082,NCIH2030_LUNG,NRXN1,DLG4,NRXN1;DLG4,0.0,0
5083,NCIH2030_LUNG,DLG4,NLGN4Y,DLG4;NLGN4Y,0.0,0
5084,NCIH2030_LUNG,SLC1A6,SPTBN2,SLC1A6;SPTBN2,0.0,0
5085,NCIH2030_LUNG,VTN,ITGA8,VTN;ITGA8,0.0,0
5086,NCIH2030_LUNG,CRYAA,CRYAB,CRYAA;CRYAB,0.0,0
5087,NCIH2030_LUNG,ITGA8,NPNT,ITGA8;NPNT,0.0,0
5088,NCIH2030_LUNG,TET2,EBF1,TET2;EBF1,0.9759361516453009,0
5089,NCIH2030_LUNG,ACVR2B,BMP3,ACVR2B;BMP3,0.0,0
5090,NCIH2030_LUNG,KRT13,KRT4,KRT13;KRT4,0.0,0
5091,NCIH2030_LUNG,HRC,TRDN,HRC;TRDN,0.0,0
5092,NCIH2030_LUNG,TRDN,CASQ2,TRDN;CASQ2,0.0,0
5093,NCIH2030_LUNG,TRDN,FKBP1B,TRDN;FKBP1B,0.0,0
5094,NCIH2030_LUNG,TRDN,RYR1,TRDN;RYR1,0.0,0
5095,NCIH2030_LUNG,TRDN,RYR2,TRDN;RYR2,0.0,0
5096,NCIH2030_LUNG,TRDN,CASQ1,TRDN;CASQ1,0.0,0
5097,NCIH2030_LUNG,TRDN,ASPH,TRDN;ASPH,0.0,0
5098,NCIH2030_LUNG,CASQ2,RYR2,CASQ2;RYR2,0.0,0
5099,NCIH2030_LUNG,CASQ2,RYR1,CASQ2;RYR1,0.0,0
5100,NCIH2030_LUNG,CASQ2,ASPH,CASQ2;ASPH,0.0,0
5101,NCIH2030_LUNG,RYR2,RYR1,RYR2;RYR1,0.0,0
5102,NCIH2030_LUNG,RYR2,ASPH,RYR2;ASPH,0.0,0
